month,year,state,mw,tipmw
5,2009,87,6.55,2.13
6,2009,87,6.55,2.13
7,2009,87,7.25,2.13
8,2009,87,7.25,2.13
9,2009,87,7.25,2.13
10,2009,87,7.25,2.13
11,2009,87,7.25,2.13
12,2009,87,7.25,2.13
1,2010,87,7.25,2.13
2,2010,87,7.25,2.13
3,2010,87,7.25,2.13
4,2010,87,7.25,2.13
5,2010,87,7.25,2.13
6,2010,87,7.25,2.13
7,2010,87,7.25,2.13
8,2010,87,7.25,2.13
9,2010,87,7.25,2.13
10,2010,87,7.25,2.13
11,2010,87,7.25,2.13
12,2010,87,7.25,2.13
1,2011,87,7.25,2.13
2,2011,87,7.25,2.13
3,2011,87,7.25,2.13
4,2011,87,7.25,2.13
5,2011,87,7.25,2.13
6,2011,87,7.25,2.13
7,2011,87,7.25,2.13
8,2011,87,7.25,2.13
9,2011,87,7.25,2.13
10,2011,87,7.25,2.13
11,2011,87,7.25,2.13
12,2011,87,7.25,2.13
1,2012,87,7.25,2.13
2,2012,87,7.25,2.13
3,2012,87,7.25,2.13
4,2012,87,7.25,2.13
5,2012,87,7.25,2.13
6,2012,87,7.25,2.13
7,2012,87,7.25,2.13
8,2012,87,7.25,2.13
9,2012,87,7.25,2.13
10,2012,87,7.25,2.13
11,2012,87,7.25,2.13
12,2012,87,7.25,2.13
1,2013,87,7.25,2.13
2,2013,87,7.25,2.13
3,2013,87,7.25,2.13
4,2013,87,7.25,2.13
5,2013,87,7.25,2.13
6,2013,87,7.25,2.13
7,2013,87,7.25,2.13
8,2013,87,7.25,2.13
9,2013,87,7.25,2.13
10,2013,87,7.25,2.13
11,2013,87,7.25,2.13
12,2013,87,7.25,2.13
1,2014,87,7.25,2.13
2,2014,87,7.25,2.13
3,2014,87,7.25,2.13
4,2014,87,7.25,2.13
5,2014,87,7.25,2.13
6,2014,87,7.25,2.13
7,2014,87,7.25,2.13
8,2014,87,7.25,2.13
9,2014,87,7.25,2.13
10,2014,87,7.25,2.13
11,2014,87,7.25,2.13
12,2014,87,7.25,2.13
1,2015,87,7.25,2.13
2,2015,87,7.25,2.13
3,2015,87,7.25,2.13
4,2015,87,7.25,2.13
5,2015,87,7.25,2.13
6,2015,87,7.25,2.13
7,2015,87,7.25,2.13
8,2015,87,7.25,2.13
9,2015,87,7.25,2.13
10,2015,87,7.25,2.13
11,2015,87,7.25,2.13
12,2015,87,7.25,2.13
1,2016,87,7.25,2.13
2,2016,87,7.25,2.13
3,2016,87,7.25,2.13
4,2016,87,7.25,2.13
5,2016,87,7.25,2.13
6,2016,87,7.25,2.13
7,2016,87,7.25,2.13
8,2016,87,7.25,2.13
9,2016,87,7.25,2.13
10,2016,87,7.25,2.13
11,2016,87,7.25,2.13
12,2016,87,7.25,2.13
1,2017,87,7.25,2.13
2,2017,87,7.25,2.13
3,2017,87,7.25,2.13
4,2017,87,7.25,2.13
5,2017,87,7.25,2.13
6,2017,87,7.25,2.13
7,2017,87,7.25,2.13
8,2017,87,7.25,2.13
9,2017,87,7.25,2.13
10,2017,87,7.25,2.13
11,2017,87,7.25,2.13
12,2017,87,7.25,2.13
1,2018,87,7.25,2.13
2,2018,87,7.25,2.13
3,2018,87,7.25,2.13
4,2018,87,7.25,2.13
5,2018,87,7.25,2.13
6,2018,87,7.25,2.13
7,2018,87,7.25,2.13
8,2018,87,7.25,2.13
9,2018,87,7.25,2.13
10,2018,87,7.25,2.13
11,2018,87,7.25,2.13
12,2018,87,7.25,2.13
1,2019,87,7.25,2.13
2,2019,87,7.25,2.13
3,2019,87,7.25,2.13
4,2019,87,7.25,2.13
5,2019,87,7.25,2.13
6,2019,87,7.25,2.13
7,2019,87,7.25,2.13
8,2019,87,7.25,2.13
9,2019,87,7.25,2.13
10,2019,87,7.25,2.13
11,2019,87,7.25,2.13
12,2019,87,7.25,2.13
1,2020,87,7.25,2.13
2,2020,87,7.25,2.13
3,2020,87,7.25,2.13
4,2020,87,7.25,2.13
5,2020,87,7.25,2.13
6,2020,87,7.25,2.13
7,2020,87,7.25,2.13
8,2020,87,7.25,2.13
9,2020,87,7.25,2.13
10,2020,87,7.25,2.13
11,2020,87,7.25,2.13
12,2020,87,7.25,2.13
1,2021,87,7.25,2.13
2,2021,87,7.25,2.13
3,2021,87,7.25,2.13
4,2021,87,7.25,2.13
5,2021,87,7.25,2.13
6,2021,87,7.25,2.13
7,2021,87,7.25,2.13
8,2021,87,7.25,2.13
9,2021,87,7.25,2.13
10,2021,87,7.25,2.13
11,2021,87,7.25,2.13
12,2021,87,7.25,2.13
1,2022,87,7.25,2.13
2,2022,87,7.25,2.13
3,2022,87,7.25,2.13
4,2022,87,7.25,2.13
5,2022,87,7.25,2.13
6,2022,87,7.25,2.13
7,2022,87,7.25,2.13
8,2022,87,7.25,2.13
9,2022,87,7.25,2.13
10,2022,87,7.25,2.13
11,2022,87,7.25,2.13
12,2022,87,7.25,2.13
1,2023,87,7.25,2.13
2,2023,87,7.25,2.13
3,2023,87,7.25,2.13
4,2023,87,7.25,2.13
5,2023,87,7.25,2.13
6,2023,87,7.25,2.13
7,2023,87,7.25,2.13
8,2023,87,7.25,2.13
9,2023,87,7.25,2.13
10,2023,87,7.25,2.13
11,2023,87,7.25,2.13
12,2023,87,7.25,2.13
1,2024,87,7.25,2.13
2,2024,87,7.25,2.13
3,2024,87,7.25,2.13
4,2024,87,7.25,2.13
5,2024,87,7.25,2.13
6,2024,87,7.25,2.13
7,2024,87,7.25,2.13
8,2024,87,7.25,2.13
9,2024,87,7.25,2.13
10,2024,87,7.25,2.13
11,2024,87,7.25,2.13
12,2024,87,7.25,2.13
1,2025,87,7.25,2.13
2,2025,87,7.25,2.13
3,2025,87,7.25,2.13
4,2025,87,7.25,2.13
5,2025,87,7.25,2.13
6,2025,87,7.25,2.13
7,2025,87,7.25,2.13
8,2025,87,7.25,2.13
9,2025,87,7.25,2.13
10,2025,87,7.25,2.13
11,2025,87,7.25,2.13
12,2025,87,7.25,2.13
1,2026,87,7.25,2.13
2,2026,87,7.25,2.13
3,2026,87,7.25,2.13
4,2026,87,7.25,2.13
5,2026,87,7.25,2.13
6,2026,87,7.25,2.13
7,2026,87,7.25,2.13
8,2026,87,7.25,2.13
9,2026,87,7.25,2.13
10,2026,87,7.25,2.13
11,2026,87,7.25,2.13
12,2026,87,7.25,2.13
1,2009,88,6.85,6.55
2,2009,88,6.55,6.55
3,2009,88,6.55,6.55
4,2009,88,6.55,6.55
5,2009,88,6.55,6.55
6,2009,88,6.55,6.55
7,2009,88,7.25,7.25
8,2009,88,7.25,7.25
9,2009,88,7.25,7.25
10,2009,88,7.25,7.25
11,2009,88,7.25,7.25
12,2009,88,7.25,7.25
1,2010,88,7.25,7.25
2,2010,88,7.25,7.25
3,2010,88,7.25,7.25
4,2010,88,7.25,7.25
5,2010,88,7.25,7.25
6,2010,88,7.25,7.25
7,2010,88,7.55,7.25
8,2010,88,7.55,7.25
9,2010,88,7.55,7.25
10,2010,88,7.55,7.25
11,2010,88,7.55,7.25
12,2010,88,7.55,7.25
1,2011,88,7.55,7.25
2,2011,88,7.55,7.25
3,2011,88,7.55,7.25
4,2011,88,7.55,7.25
5,2011,88,7.55,7.25
6,2011,88,7.55,7.25
7,2011,88,8.25,7.25
8,2011,88,8.25,7.25
9,2011,88,8.25,7.25
10,2011,88,8.25,7.25
11,2011,88,8.25,7.25
12,2011,88,8.25,7.25
1,2012,88,8.25,7.25
2,2012,88,8.25,7.25
3,2012,88,8.25,7.25
4,2012,88,8.25,7.25
5,2012,88,8.25,7.25
6,2012,88,8.25,7.25
7,2012,88,8.25,7.25
8,2012,88,8.25,7.25
9,2012,88,8.25,7.25
10,2012,88,8.25,7.25
11,2012,88,8.25,7.25
12,2012,88,8.25,7.25
1,2013,88,8.25,7.25
2,2013,88,8.25,7.25
3,2013,88,8.25,7.25
4,2013,88,8.25,7.25
5,2013,88,8.25,7.25
6,2013,88,8.25,7.25
7,2013,88,8.25,7.25
8,2013,88,8.25,7.25
9,2013,88,8.25,7.25
10,2013,88,8.25,7.25
11,2013,88,8.25,7.25
12,2013,88,8.25,7.25
1,2014,88,8.25,8.25
2,2014,88,8.25,8.25
3,2014,88,8.25,8.25
4,2014,88,8.25,8.25
5,2014,88,8.25,8.25
6,2014,88,8.25,8.25
7,2014,88,8.25,8.25
8,2014,88,8.25,8.25
9,2014,88,8.25,8.25
10,2014,88,8.25,8.25
11,2014,88,8.25,8.25
12,2014,88,8.25,8.25
1,2015,88,8.25,8.25
2,2015,88,8.25,8.25
3,2015,88,8.25,8.25
4,2015,88,8.25,8.25
5,2015,88,8.25,8.25
6,2015,88,8.25,8.25
7,2015,88,8.25,8.25
8,2015,88,8.25,8.25
9,2015,88,8.25,8.25
10,2015,88,8.25,8.25
11,2015,88,8.25,8.25
12,2015,88,8.25,8.25
1,2016,88,8.25,8.25
2,2016,88,8.25,8.25
3,2016,88,8.25,8.25
4,2016,88,8.25,8.25
5,2016,88,8.25,8.25
6,2016,88,8.25,8.25
7,2016,88,8.25,8.25
8,2016,88,8.25,8.25
9,2016,88,8.25,8.25
10,2016,88,8.25,8.25
11,2016,88,8.25,8.25
12,2016,88,8.25,8.25
1,2017,88,8.25,8.25
2,2017,88,8.25,8.25
3,2017,88,8.25,8.25
4,2017,88,8.25,8.25
5,2017,88,8.25,8.25
6,2017,88,8.25,8.25
7,2017,88,8.25,8.25
8,2017,88,8.25,8.25
9,2017,88,8.25,8.25
10,2017,88,8.25,8.25
11,2017,88,8.25,8.25
12,2017,88,8.25,8.25
1,2018,88,8.25,8.25
2,2018,88,8.25,8.25
3,2018,88,8.25,8.25
4,2018,88,8.25,8.25
5,2018,88,8.25,8.25
6,2018,88,8.25,8.25
7,2018,88,8.25,8.25
8,2018,88,8.25,8.25
9,2018,88,8.25,8.25
10,2018,88,8.25,8.25
11,2018,88,8.25,8.25
12,2018,88,8.25,8.25
1,2019,88,8.25,8.25
2,2019,88,8.25,8.25
3,2019,88,8.25,8.25
4,2019,88,8.25,8.25
5,2019,88,8.25,8.25
6,2019,88,8.25,8.25
7,2019,88,8.25,8.25
8,2019,88,8.25,8.25
9,2019,88,8.25,8.25
10,2019,88,8.25,8.25
11,2019,88,8.25,8.25
12,2019,88,8.25,8.25
1,2020,88,8.25,8.25
2,2020,88,8.25,8.25
3,2020,88,8.25,8.25
4,2020,88,8.25,8.25
5,2020,88,8.25,8.25
6,2020,88,8.25,8.25
7,2020,88,8.25,8.25
8,2020,88,8.25,8.25
9,2020,88,8.25,8.25
10,2020,88,8.25,8.25
11,2020,88,8.25,8.25
12,2020,88,8.25,8.25
1,2021,88,8.25,8.25
2,2021,88,8.25,8.25
3,2021,88,8.25,8.25
4,2021,88,8.25,8.25
5,2021,88,8.25,8.25
6,2021,88,8.25,8.25
7,2021,88,8.25,8.25
8,2021,88,8.25,8.25
9,2021,88,8.25,8.25
10,2021,88,8.25,8.25
11,2021,88,8.25,8.25
12,2021,88,8.25,8.25
1,2022,88,8.25,8.25
2,2022,88,8.25,8.25
3,2022,88,8.25,8.25
4,2022,88,8.25,8.25
5,2022,88,8.25,8.25
6,2022,88,8.25,8.25
7,2022,88,8.25,8.25
8,2022,88,8.25,8.25
9,2022,88,8.25,8.25
10,2022,88,8.25,8.25
11,2022,88,8.25,8.25
12,2022,88,8.25,8.25
1,2023,88,8.25,8.25
2,2023,88,8.25,8.25
3,2023,88,8.25,8.25
4,2023,88,8.25,8.25
5,2023,88,8.25,8.25
6,2023,88,8.25,8.25
7,2023,88,8.25,8.25
8,2023,88,8.25,8.25
9,2023,88,8.25,8.25
10,2023,88,8.25,8.25
11,2023,88,8.25,8.25
12,2023,88,8.25,8.25
1,2024,88,8.25,8.25
2,2024,88,8.25,8.25
3,2024,88,8.25,8.25
4,2024,88,8.25,8.25
5,2024,88,8.25,8.25
6,2024,88,8.25,8.25
7,2024,88,8.25,8.25
8,2024,88,8.25,8.25
9,2024,88,8.25,8.25
10,2024,88,8.25,8.25
11,2024,88,8.25,8.25
12,2024,88,8.25,8.25
1,2025,88,8.25,8.25
2,2025,88,8.25,8.25
3,2025,88,8.25,8.25
4,2025,88,8.25,8.25
5,2025,88,8.25,8.25
6,2025,88,8.25,8.25
7,2025,88,8.25,8.25
8,2025,88,8.25,8.25
9,2025,88,8.25,8.25
10,2025,88,8.25,8.25
11,2025,88,8.25,8.25
12,2025,88,8.25,8.25
1,2026,88,8.25,8.25
2,2026,88,8.25,8.25
3,2026,88,8.25,8.25
4,2026,88,8.25,8.25
5,2026,88,8.25,8.25
6,2026,88,8.25,8.25
7,2026,88,8.25,8.25
8,2026,88,8.25,8.25
9,2026,88,8.25,8.25
10,2026,88,8.25,8.25
11,2026,88,8.25,8.25
12,2026,88,8.25,8.25
1,2009,91,8.55,8.55
2,2009,91,8.55,8.55
3,2009,91,8.55,8.55
4,2009,91,8.55,8.55
5,2009,91,8.55,8.55
6,2009,91,8.55,8.55
7,2009,91,8.55,8.55
8,2009,91,8.55,8.55
9,2009,91,8.55,8.55
10,2009,91,8.55,8.55
11,2009,91,8.55,8.55
12,2009,91,8.55,8.55
1,2010,91,8.55,8.55
2,2010,91,8.55,8.55
3,2010,91,8.55,8.55
4,2010,91,8.55,8.55
5,2010,91,8.55,8.55
6,2010,91,8.55,8.55
7,2010,91,8.55,8.55
8,2010,91,8.55,8.55
9,2010,91,8.55,8.55
10,2010,91,8.55,8.55
11,2010,91,8.55,8.55
12,2010,91,8.55,8.55
1,2011,91,8.67,8.67
2,2011,91,8.67,8.67
3,2011,91,8.67,8.67
4,2011,91,8.67,8.67
5,2011,91,8.67,8.67
6,2011,91,8.67,8.67
7,2011,91,8.67,8.67
8,2011,91,8.67,8.67
9,2011,91,8.67,8.67
10,2011,91,8.67,8.67
11,2011,91,8.67,8.67
12,2011,91,8.67,8.67
1,2012,91,9.04,9.04
2,2012,91,9.04,9.04
3,2012,91,9.04,9.04
4,2012,91,9.04,9.04
5,2012,91,9.04,9.04
6,2012,91,9.04,9.04
7,2012,91,9.04,9.04
8,2012,91,9.04,9.04
9,2012,91,9.04,9.04
10,2012,91,9.04,9.04
11,2012,91,9.04,9.04
12,2012,91,9.04,9.04
1,2013,91,9.19,9.19
2,2013,91,9.19,9.19
3,2013,91,9.19,9.19
4,2013,91,9.19,9.19
5,2013,91,9.19,9.19
6,2013,91,9.19,9.19
7,2013,91,9.19,9.19
8,2013,91,9.19,9.19
9,2013,91,9.19,9.19
10,2013,91,9.19,9.19
11,2013,91,9.19,9.19
12,2013,91,9.19,9.19
1,2014,91,9.32,9.32
2,2014,91,9.32,9.32
3,2014,91,9.32,9.32
4,2014,91,9.32,9.32
5,2014,91,9.32,9.32
6,2014,91,9.32,9.32
7,2014,91,9.32,9.32
8,2014,91,9.32,9.32
9,2014,91,9.32,9.32
10,2014,91,9.32,9.32
11,2014,91,9.32,9.32
12,2014,91,9.32,9.32
1,2015,91,9.47,9.47
2,2015,91,9.47,9.47
3,2015,91,9.47,9.47
4,2015,91,9.47,9.47
5,2015,91,9.47,9.47
6,2015,91,9.47,9.47
7,2015,91,9.47,9.47
8,2015,91,9.47,9.47
9,2015,91,9.47,9.47
10,2015,91,9.47,9.47
11,2015,91,9.47,9.47
12,2015,91,9.47,9.47
1,2016,91,9.47,9.47
2,2016,91,9.47,9.47
3,2016,91,9.47,9.47
4,2016,91,9.47,9.47
5,2016,91,9.47,9.47
6,2016,91,9.47,9.47
7,2016,91,9.47,9.47
8,2016,91,9.47,9.47
9,2016,91,9.47,9.47
10,2016,91,9.47,9.47
11,2016,91,9.47,9.47
12,2016,91,9.47,9.47
1,2017,91,11.00,11.00
2,2017,91,11.00,11.00
3,2017,91,11.00,11.00
4,2017,91,11.00,11.00
5,2017,91,11.00,11.00
6,2017,91,11.00,11.00
7,2017,91,11.00,11.00
8,2017,91,11.00,11.00
9,2017,91,11.00,11.00
10,2017,91,11.00,11.00
11,2017,91,11.00,11.00
12,2017,91,11.00,11.00
1,2018,91,11.50,11.50
2,2018,91,11.50,11.50
3,2018,91,11.50,11.50
4,2018,91,11.50,11.50
5,2018,91,11.50,11.50
6,2018,91,11.50,11.50
7,2018,91,11.50,11.50
8,2018,91,11.50,11.50
9,2018,91,11.50,11.50
10,2018,91,11.50,11.50
11,2018,91,11.50,11.50
12,2018,91,11.50,11.50
1,2019,91,12.00,12.00
2,2019,91,12.00,12.00
3,2019,91,12.00,12.00
4,2019,91,12.00,12.00
5,2019,91,12.00,12.00
6,2019,91,12.00,12.00
7,2019,91,12.00,12.00
8,2019,91,12.00,12.00
9,2019,91,12.00,12.00
10,2019,91,12.00,12.00
11,2019,91,12.00,12.00
12,2019,91,12.00,12.00
1,2020,91,13.50,13.50
2,2020,91,13.50,13.50
3,2020,91,13.50,13.50
4,2020,91,13.50,13.50
5,2020,91,13.50,13.50
6,2020,91,13.50,13.50
7,2020,91,13.50,13.50
8,2020,91,13.50,13.50
9,2020,91,13.50,13.50
10,2020,91,13.50,13.50
11,2020,91,13.50,13.50
12,2020,91,13.50,13.50
1,2021,91,13.84,13.84
2,2021,91,13.84,13.84
3,2021,91,13.84,13.84
4,2021,91,13.84,13.84
5,2021,91,13.84,13.84
6,2021,91,13.84,13.84
7,2021,91,13.84,13.84
8,2021,91,13.84,13.84
9,2021,91,13.84,13.84
10,2021,91,13.84,13.84
11,2021,91,13.84,13.84
12,2021,91,13.84,13.84
1,2022,91,14.19,14.19
2,2022,91,14.19,14.19
3,2022,91,14.19,14.19
4,2022,91,14.19,14.19
5,2022,91,14.19,14.19
6,2022,91,14.19,14.19
7,2022,91,14.19,14.19
8,2022,91,14.19,14.19
9,2022,91,14.19,14.19
10,2022,91,14.19,14.19
11,2022,91,14.19,14.19
12,2022,91,14.19,14.19
1,2023,91,14.54,14.54
2,2023,91,14.54,14.54
3,2023,91,14.54,14.54
4,2023,91,14.54,14.54
5,2023,91,14.54,14.54
6,2023,91,14.54,14.54
7,2023,91,14.54,14.54
8,2023,91,14.54,14.54
9,2023,91,14.54,14.54
10,2023,91,14.54,14.54
11,2023,91,14.54,14.54
12,2023,91,14.54,14.54
1,2024,91,14.89,14.89
2,2024,91,14.89,14.89
3,2024,91,14.89,14.89
4,2024,91,14.89,14.89
5,2024,91,14.89,14.89
6,2024,91,14.89,14.89
7,2024,91,14.89,14.89
8,2024,91,14.89,14.89
9,2024,91,14.89,14.89
10,2024,91,14.89,14.89
11,2024,91,14.89,14.89
12,2024,91,14.89,14.89
1,2025,91,15.25,15.25
2,2025,91,15.25,15.25
3,2025,91,15.25,15.25
4,2025,91,15.25,15.25
5,2025,91,15.25,15.25
6,2025,91,15.25,15.25
7,2025,91,15.25,15.25
8,2025,91,15.25,15.25
9,2025,91,15.25,15.25
10,2025,91,15.25,15.25
11,2025,91,15.25,15.25
12,2025,91,15.25,15.25
1,2026,91,15.61,15.61
2,2026,91,15.61,15.61
3,2026,91,15.61,15.61
4,2026,91,15.61,15.61
5,2026,91,15.61,15.61
6,2026,91,15.61,15.61
7,2026,91,15.61,15.61
8,2026,91,15.61,15.61
9,2026,91,15.61,15.61
10,2026,91,15.61,15.61
11,2026,91,15.61,15.61
12,2026,91,15.61,15.61
1,2009,92,8.40,8.40
2,2009,92,8.40,8.40
3,2009,92,8.40,8.40
4,2009,92,8.40,8.40
5,2009,92,8.40,8.40
6,2009,92,8.40,8.40
7,2009,92,8.40,8.40
8,2009,92,8.40,8.40
9,2009,92,8.40,8.40
10,2009,92,8.40,8.40
11,2009,92,8.40,8.40
12,2009,92,8.40,8.40
1,2010,92,8.40,8.40
2,2010,92,8.40,8.40
3,2010,92,8.40,8.40
4,2010,92,8.40,8.40
5,2010,92,8.40,8.40
6,2010,92,8.40,8.40
7,2010,92,8.40,8.40
8,2010,92,8.40,8.40
9,2010,92,8.40,8.40
10,2010,92,8.40,8.40
11,2010,92,8.40,8.40
12,2010,92,8.40,8.40
1,2011,92,8.50,8.50
2,2011,92,8.50,8.50
3,2011,92,8.50,8.50
4,2011,92,8.50,8.50
5,2011,92,8.50,8.50
6,2011,92,8.50,8.50
7,2011,92,8.50,8.50
8,2011,92,8.50,8.50
9,2011,92,8.50,8.50
10,2011,92,8.50,8.50
11,2011,92,8.50,8.50
12,2011,92,8.50,8.50
1,2012,92,8.80,8.80
2,2012,92,8.80,8.80
3,2012,92,8.80,8.80
4,2012,92,8.80,8.80
5,2012,92,8.80,8.80
6,2012,92,8.80,8.80
7,2012,92,8.80,8.80
8,2012,92,8.80,8.80
9,2012,92,8.80,8.80
10,2012,92,8.80,8.80
11,2012,92,8.80,8.80
12,2012,92,8.80,8.80
1,2013,92,8.95,8.95
2,2013,92,8.95,8.95
3,2013,92,8.95,8.95
4,2013,92,8.95,8.95
5,2013,92,8.95,8.95
6,2013,92,8.95,8.95
7,2013,92,8.95,8.95
8,2013,92,8.95,8.95
9,2013,92,8.95,8.95
10,2013,92,8.95,8.95
11,2013,92,8.95,8.95
12,2013,92,8.95,8.95
1,2014,92,9.10,9.10
2,2014,92,9.10,9.10
3,2014,92,9.10,9.10
4,2014,92,9.10,9.10
5,2014,92,9.10,9.10
6,2014,92,9.10,9.10
7,2014,92,9.10,9.10
8,2014,92,9.10,9.10
9,2014,92,9.10,9.10
10,2014,92,9.10,9.10
11,2014,92,9.10,9.10
12,2014,92,9.10,9.10
1,2015,92,9.25,9.25
2,2015,92,9.25,9.25
3,2015,92,9.25,9.25
4,2015,92,9.25,9.25
5,2015,92,9.25,9.25
6,2015,92,9.25,9.25
7,2015,92,9.25,9.25
8,2015,92,9.25,9.25
9,2015,92,9.25,9.25
10,2015,92,9.25,9.25
11,2015,92,9.25,9.25
12,2015,92,9.25,9.25
1,2016,92,9.25,9.25
2,2016,92,9.25,9.25
3,2016,92,9.25,9.25
4,2016,92,9.25,9.25
5,2016,92,9.25,9.25
6,2016,92,9.25,9.25
7,2016,92,9.75,9.75
8,2016,92,9.75,9.75
9,2016,92,9.75,9.75
10,2016,92,9.75,9.75
11,2016,92,9.75,9.75
12,2016,92,9.75,9.75
1,2017,92,9.75,9.75
2,2017,92,9.75,9.75
3,2017,92,9.75,9.75
4,2017,92,9.75,9.75
5,2017,92,9.75,9.75
6,2017,92,9.75,9.75
7,2017,92,10.25,10.25
8,2017,92,10.25,10.25
9,2017,92,10.25,10.25
10,2017,92,10.25,10.25
11,2017,92,10.25,10.25
12,2017,92,10.25,10.25
1,2018,92,10.25,10.25
2,2018,92,10.25,10.25
3,2018,92,10.25,10.25
4,2018,92,10.25,10.25
5,2018,92,10.25,10.25
6,2018,92,10.25,10.25
7,2018,92,10.75,10.75
8,2018,92,10.75,10.75
9,2018,92,10.75,10.75
10,2018,92,10.75,10.75
11,2018,92,10.75,10.75
12,2018,92,10.75,10.75
1,2019,92,10.75,10.75
2,2019,92,10.75,10.75
3,2019,92,10.75,10.75
4,2019,92,10.75,10.75
5,2019,92,10.75,10.75
6,2019,92,10.75,10.75
7,2019,92,11.25,11.25
8,2019,92,11.25,11.25
9,2019,92,11.25,11.25
10,2019,92,11.25,11.25
11,2019,92,11.25,11.25
12,2019,92,11.25,11.25
1,2020,92,11.25,11.25
2,2020,92,11.25,11.25
3,2020,92,11.25,11.25
4,2020,92,11.25,11.25
5,2020,92,11.25,11.25
6,2020,92,11.25,11.25
7,2020,92,12.00,12.00
8,2020,92,12.00,12.00
9,2020,92,12.00,12.00
10,2020,92,12.00,12.00
11,2020,92,12.00,12.00
12,2020,92,12.00,12.00
1,2021,92,12.00,12.00
2,2021,92,12.00,12.00
3,2021,92,12.00,12.00
4,2021,92,12.00,12.00
5,2021,92,12.00,12.00
6,2021,92,12.00,12.00
7,2021,92,12.75,12.75
8,2021,92,12.75,12.75
9,2021,92,12.75,12.75
10,2021,92,12.75,12.75
11,2021,92,12.75,12.75
12,2021,92,12.75,12.75
1,2022,92,12.75,12.75
2,2022,92,12.75,12.75
3,2022,92,12.75,12.75
4,2022,92,12.75,12.75
5,2022,92,12.75,12.75
6,2022,92,12.75,12.75
7,2022,92,13.50,13.50
8,2022,92,13.50,13.50
9,2022,92,13.50,13.50
10,2022,92,13.50,13.50
11,2022,92,13.50,13.50
12,2022,92,13.50,13.50
1,2023,92,13.50,13.50
2,2023,92,13.50,13.50
3,2023,92,13.50,13.50
4,2023,92,13.50,13.50
5,2023,92,13.50,13.50
6,2023,92,13.50,13.50
7,2023,92,13.85,13.85
8,2023,92,13.85,13.85
9,2023,92,13.85,13.85
10,2023,92,13.85,13.85
11,2023,92,13.85,13.85
12,2023,92,13.85,13.85
1,2024,92,13.85,13.85
2,2024,92,13.85,13.85
3,2024,92,13.85,13.85
4,2024,92,13.85,13.85
5,2024,92,13.85,13.85
6,2024,92,13.85,13.85
7,2024,92,14.20,14.20
8,2024,92,14.20,14.20
9,2024,92,14.20,14.20
10,2024,92,14.20,14.20
11,2024,92,14.20,14.20
12,2024,92,14.20,14.20
1,2025,92,14.20,14.20
2,2025,92,14.20,14.20
3,2025,92,14.20,14.20
4,2025,92,14.20,14.20
5,2025,92,14.20,14.20
6,2025,92,14.20,14.20
7,2025,92,14.55,14.55
8,2025,92,14.55,14.55
9,2025,92,14.55,14.55
10,2025,92,14.55,14.55
11,2025,92,14.55,14.55
12,2025,92,14.55,14.55
1,2026,92,14.55,14.55
2,2026,92,14.55,14.55
3,2026,92,14.55,14.55
4,2026,92,14.55,14.55
5,2026,92,14.55,14.55
6,2026,92,14.55,14.55
7,2026,92,14.90,14.90
8,2026,92,14.90,14.90
9,2026,92,14.90,14.90
10,2026,92,14.90,14.90
11,2026,92,14.90,14.90
12,2026,92,14.90,14.90
1,2009,93,8.00,8.00
2,2009,93,8.00,8.00
3,2009,93,8.00,8.00
4,2009,93,8.00,8.00
5,2009,93,8.00,8.00
6,2009,93,8.00,8.00
7,2009,93,8.00,8.00
8,2009,93,8.00,8.00
9,2009,93,8.00,8.00
10,2009,93,8.00,8.00
11,2009,93,8.00,8.00
12,2009,93,8.00,8.00
1,2010,93,8.00,8.00
2,2010,93,8.00,8.00
3,2010,93,8.00,8.00
4,2010,93,8.00,8.00
5,2010,93,8.00,8.00
6,2010,93,8.00,8.00
7,2010,93,8.00,8.00
8,2010,93,8.00,8.00
9,2010,93,8.00,8.00
10,2010,93,8.00,8.00
11,2010,93,8.00,8.00
12,2010,93,8.00,8.00
1,2011,93,8.00,8.00
2,2011,93,8.00,8.00
3,2011,93,8.00,8.00
4,2011,93,8.00,8.00
5,2011,93,8.00,8.00
6,2011,93,8.00,8.00
7,2011,93,8.00,8.00
8,2011,93,8.00,8.00
9,2011,93,8.00,8.00
10,2011,93,8.00,8.00
11,2011,93,8.00,8.00
12,2011,93,8.00,8.00
1,2012,93,8.00,8.00
2,2012,93,8.00,8.00
3,2012,93,8.00,8.00
4,2012,93,8.00,8.00
5,2012,93,8.00,8.00
6,2012,93,8.00,8.00
7,2012,93,8.00,8.00
8,2012,93,8.00,8.00
9,2012,93,8.00,8.00
10,2012,93,8.00,8.00
11,2012,93,8.00,8.00
12,2012,93,8.00,8.00
1,2013,93,8.00,8.00
2,2013,93,8.00,8.00
3,2013,93,8.00,8.00
4,2013,93,8.00,8.00
5,2013,93,8.00,8.00
6,2013,93,8.00,8.00
7,2013,93,8.00,8.00
8,2013,93,8.00,8.00
9,2013,93,8.00,8.00
10,2013,93,8.00,8.00
11,2013,93,8.00,8.00
12,2013,93,8.00,8.00
1,2014,93,8.00,8.00
2,2014,93,8.00,8.00
3,2014,93,8.00,8.00
4,2014,93,8.00,8.00
5,2014,93,8.00,8.00
6,2014,93,8.00,8.00
7,2014,93,9.00,9.00
8,2014,93,9.00,9.00
9,2014,93,9.00,9.00
10,2014,93,9.00,9.00
11,2014,93,9.00,9.00
12,2014,93,9.00,9.00
